s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
1.86136816940600751e+05,7.30265304740055872e+04,4.11725364712771552e+04,-2.42707890023088476e+04,-2.67625558336101705e+05,-1.17987798862639960e+05,1.09548262315167274e+05,3.37607406825077725e-08
4.03819093859540444e+04,2.79507936891511490e+04,4.43359113998875138e+05,-8.91333831609552726e+04,-5.01582474577540124e+05,-2.75653182561211404e+05,3.54677223225726571e+05,2.93551916350887926e-09
1.27341986207978363e+05,9.00103292034736951e+04,5.30728944610330975e+05,-1.26093645900287869e+05,-6.40639855534804170e+05,-1.65467585208094446e+05,1.84119826621403481e+05,7.06730054740442651e-10
3.57841997719921346e+04,2.17717576009549404e+05,1.91893670648234838e+05,-1.26599519622628519e+05,-2.14182881513652683e+05,-3.99822672156914661e+05,2.95209626863419020e+05,3.41274325572715283e-10
5.07188530055236770e+04,3.39674515329067479e+05,1.36590678843443457e+05,-1.56926040884061047e+05,-1.73638801239558088e+05,-3.06761256418008299e+05,1.10342051363592647e+05,5.59895205387138975e-10
2.66053690567519807e+05,5.31615749962385453e+04,2.23010326492145658e+05,-2.40663856087530643e+05,-2.30112748912694777e+05,-4.40169908060241723e+05,3.68720921004563337e+05,2.68510455012602248e-10
2.91030572126977146e+05,7.88876503138963599e+04,3.67770267281568493e+05,-1.79592953674266115e+05,-5.54605887890373822e+05,-2.32893185603882652e+05,2.29403537446080823e+05,2.76591743075837627e-10
4.21015541409849888e+05,1.76967865309102286e+05,4.62259824766636302e+04,-3.28652781169534544e+05,-3.60409574956353521e+05,-2.65004090054050670e+05,3.09857056984323193e+05,2.62870591912095541e-10
1.31179612991914968e+05,1.52638337458010763e+05,2.93934149684255826e+05,-3.98881242544058943e+05,-4.31124919853881933e+05,-6.54236730866267098e+04,3.17677735350386240e+05,4.64356152361606801e-10
3.61828363909099076e+05,1.87752746655666386e+05,1.24231162506611028e+05,-3.21374345183857367e+05,-2.95393457489655702e+05,-2.96846730672461214e+05,2.39802260274597735e+05,1.37876946455400875e-10
2.00974108753264591e+05,8.79025602986191079e+04,2.94471344926480786e+05,-7.78146892761393829e+04,-2.86582293913689849e+05,-3.78715379889774602e+05,1.59764349101239000e+05,8.92908419042236793e-10
2.86295809222399199e+05,8.63863390100666147e+04,4.88160535924482101e+04,-3.93969612420100195e+05,-1.75532023362638545e+05,-1.54857952095736167e+05,3.02861386053561291e+05,6.88946845184374207e-10
1.04433356619083075e+05,6.83330385952784563e+04,3.54855905478595232e+05,-7.30910267399200820e+04,-1.71447662638350419e+05,-5.44188589186108904e+05,2.61104977871422772e+05,8.19747391341308976e-10
2.65261412071041996e+05,8.88866881110775576e+04,1.72144106674544193e+05,-3.74579615767514624e+05,-2.33196435340039694e+05,-6.31599795420613664e+04,1.44643823792951938e+05,1.39520745247948133e-09
1.88747815905387484e+05,2.04499291317697265e+05,4.52003696027846017e+04,-1.89019247905344324e+05,-1.07679211347672332e+05,-2.93149130016992684e+05,1.51400112444140133e+05,9.13534419502550734e-10
7.55644327519040817e+04,2.32319361397995061e+05,2.95169604380986537e+05,-1.08043295633041533e+05,-3.46422981490909820e+05,-3.25043000296385668e+05,1.76455878889451531e+05,3.42066474595356946e-10
2.74297071481321880e+05,1.95071970713707968e+05,1.89247458262792905e+05,-3.36393181532715273e+05,-7.41608400467607280e+04,-4.56441414357276575e+05,2.08378935478929954e+05,1.15051134542140043e-10
2.41857318550430471e+05,2.42758756347515562e+05,9.64251635445095308e+04,-6.14611478945527924e+05,-5.55924370585074066e+04,-1.40294302661417285e+05,2.29456980222996557e+05,1.76692784377458738e-10
1.44385716287318442e+05,1.24520748700546217e+05,2.71595260065208422e+05,-2.14825942939771485e+05,-1.67227593213457731e+05,-2.53818916105375043e+05,9.53707272055312205e+04,8.36534115962745107e-10
1.42069714828946016e+05,2.46123649150943209e+05,2.09369814745306503e+05,-4.46215476931581623e+05,-1.79736344536344142e+05,-9.75486886123327422e+04,1.25937331355062604e+05,5.07622517749937737e-10
1.62403860666703986e+05,7.98509291980090638e+04,2.03598413778227492e+05,-5.75753691366045241e+04,-4.91193132994825661e+05,-2.53942047407026286e+05,3.56857345895515929e+05,8.12625913184502974e-10
2.99380717044810357e+05,3.05024170622181322e+05,8.55112405057651922e+04,-1.95844102913963812e+05,-2.39138434033109690e+05,-4.79357961289104715e+05,2.24424370063421200e+05,1.60464571193324972e-10
2.69007790899433312e+05,3.73739113990846556e+05,8.29231117431939929e+04,-1.73094871295795921e+05,-2.10614924803665897e+05,-4.52260640448961116e+05,1.10300419914948929e+05,3.06657858981364748e-10
6.57852235103108105e+04,4.50405370758144767e+05,1.56965852542677399e+05,-6.72366125362200313e+05,-1.48798619415878347e+05,-1.22481097745275474e+05,2.70489395712221158e+05,1.67881665053939896e-10
1.66815549086888059e+05,2.04493260115709010e+05,1.20184502845792100e+05,-2.54853746335150179e+05,-9.08139071608295344e+04,-3.67489258398232167e+05,2.21663599845822609e+05,2.09746626156525788e-10
1.34523064399994939e+05,4.57265550038321759e+05,5.32035798405877285e+04,-3.16804396898118255e+05,-2.17862958671868488e+05,-4.12215779678187973e+05,3.01890940969270596e+05,8.13628277882868912e-11
1.51750261960044241e+05,1.19912193360124264e+05,2.71974048673941870e+04,-1.76198242541453772e+05,-3.14163709076962434e+05,-1.08268924782026603e+05,2.99771016212880088e+05,1.86642459328620600e-09
1.98842673758988909e+05,2.52063099737304030e+05,2.19011581952307140e+05,-2.16995021589727781e+05,-1.34203772440446308e+05,-4.61701671169020992e+05,1.42983109750595118e+05,1.69394521424851687e-10
1.60188872336887609e+05,3.00301784901474020e+05,2.41792720590551064e+05,-5.21618032035818323e+05,-8.64815864133828436e+04,-3.54962394316829916e+05,2.60778634937118884e+05,5.69348313759656611e-11
2.62810776749913814e+05,2.39073177145557420e+04,9.06842121839716274e+04,-1.46610816582383355e+05,-3.60614075752699748e+05,-6.02794011041739723e+04,1.90101986790816009e+05,7.79152133834153282e-09
7.02786422856447753e+04,2.60624178238267574e+05,2.26574263928590808e+05,-2.72928492952580622e+05,-4.64024093167000829e+04,-4.52670007967327198e+05,2.14523825784104818e+05,1.70350343836694181e-10
1.08955748531477497e+05,5.42854582404003595e+04,3.74422023062286549e+05,-1.61683900595322775e+05,-4.99641953097345016e+05,-1.15353157481987670e+05,2.39015781340490910e+05,1.50172239577392184e-09
2.50080884439566114e+05,1.35094415893849276e+05,1.41754518125944538e+05,-3.06761273079882609e+05,-1.60282544966736954e+05,-2.61391642125221260e+05,2.01505641712480719e+05,2.88899329790256484e-10
6.60340380993350118e+04,9.65312572197882109e+04,2.76084204061347118e+05,-2.12189598993731837e+05,-1.46886302649246878e+05,-3.54627621863493114e+05,2.75054024126001052e+05,5.16221933535871330e-10
3.42465318150256120e+05,1.06530061900400469e+05,1.12865106548034251e+05,-1.61669085145467077e+05,-4.26743926091740956e+05,-2.49744905015024066e+05,2.76297429653541360e+05,4.26708072719516895e-10
1.55316056983725750e+05,6.73365201149068889e+04,2.62019311474458547e+05,-1.94459461487315450e+05,-2.84295841737389681e+05,-1.42690429145033093e+05,1.36773843796646834e+05,1.51769385700603093e-09
8.28105967478859820e+04,8.68989365969029022e+04,2.76023118875926593e+05,-1.70267030672763154e+05,-1.65150363693612046e+05,-3.78953464670746704e+05,2.68638206816406280e+05,5.26241278139497662e-10
3.07396559507524711e+05,1.37978635365777154e+05,2.19537163018673396e+05,-4.35826184789219755e+05,-7.52905158376373147e+04,-3.69844292168775224e+05,2.16048634903657134e+05,1.34525887432244144e-10
1.20696185314008908e+05,3.88589809503854194e+05,3.58424956587197375e+04,-5.65912186572906096e+05,-1.41002440523663623e+05,-1.45656151035103336e+05,3.07442287655090680e+05,1.42472384478554907e-10
2.55911168287222303e+05,4.31052440002545191e+04,8.97176508124666871e+04,-5.59356890777641209e+05,-1.29410126375593856e+05,-8.92950290830644080e+04,3.89327983136355877e+05,9.23676831881196175e-10
1.16967682095893659e+05,1.76162166282281047e+05,3.42847838870122621e+05,-3.65300424232794088e+05,-2.03854762277084461e+05,-3.30977768745209323e+05,2.64155268006790720e+05,1.35972429297977362e-10
2.71147435550716589e+05,3.04108983655939403e+05,5.97402285232509021e+04,-5.43810292127517285e+05,-4.39273088459193095e+04,-2.56102668787664152e+05,2.08843622031194012e+05,1.43674205884753389e-10
1.23167856037857680e+05,3.80187525324340095e+04,3.55074583588531415e+05,-2.09881109451921831e+05,-4.83592287947661709e+05,-1.67394132217700186e+05,3.44606337458460242e+05,9.51346494229017032e-10
1.36625292728856730e+05,9.51354999487388704e+04,3.47282005195744743e+05,-6.47644116568457684e+04,-2.86562654814261070e+05,-4.11184654875341454e+05,1.83468923473108269e+05,8.39997992431575202e-10
2.49635288498680573e+05,2.91718706293593277e+05,1.15954513069378110e+05,-6.68793907107484178e+05,-7.05322733934400603e+04,-7.96212269026322756e+04,1.61638899541904568e+05,2.93813856389060363e-10
1.81060573857410898e+05,2.53704486748312658e+05,1.54028126534392359e+05,-4.28813651221563225e+05,-1.41359475852120842e+05,-3.48093851507499930e+05,3.29473791441068402e+05,6.24598594058306407e-11
5.64525203844477364e+04,2.53643070780721697e+05,1.37990459525956830e+05,-1.95996903128724138e+05,-2.99976478761733335e+05,-3.14236523634854937e+05,3.62123854834186088e+05,1.77615863528227974e-10
2.39859309476882452e+05,3.03273045433485764e+05,6.63536956628418993e+04,-7.58974324221924413e+05,-1.26149578512154781e+05,-7.45598777159758611e+04,3.50197729876844969e+05,1.37472303035286035e-10
3.29817216839707689e+04,2.97764420253196091e+05,2.72929493167609558e+05,-2.97210225038045202e+05,-1.77885961788776796e+05,-3.29205428314614051e+05,2.00625980036659748e+05,3.21740195348637766e-10
1.07046115158246161e+05,3.04995925422075903e+05,1.55080301385976723e+05,-3.92299798544627964e+05,-1.31528118832102686e+05,-3.09720054477785656e+05,2.66425629888217256e+05,9.68851898109024696e-11
3.48362771602486464e+04,4.27010163094853488e+04,2.96975752663110616e+05,-8.32195641243226419e+04,-5.69640047438682086e+04,-4.09705661852921417e+05,1.75376184588267584e+05,5.12244616661457632e-09
6.36084296529124258e+04,2.10956584510295070e+04,3.23192463930225174e+05,-1.55311302161347528e+05,-3.47076214480545605e+05,-3.02538939407164289e+05,3.97029904014890548e+05,2.05655088069572723e-09
1.89742559489057428e+05,2.27856097214138746e+05,2.09069254981315520e+05,-5.55600595227236510e+05,-2.79673293584199739e+05,-4.56571228890695493e+04,2.54263100015993608e+05,3.94541258503910679e-10
3.75178070901051688e+04,1.63228384293560637e+05,5.15190386617909418e+05,-1.88378973405602417e+05,-2.36366516513134236e+05,-4.79009515027145040e+05,1.87818426944306324e+05,5.08915859264755239e-10
6.85413766015216243e+04,2.21262251243031467e+05,7.55393773067012662e+04,-2.45544911480821494e+05,-1.90484431175960199e+05,-2.80967851738217112e+05,3.51654189243744244e+05,2.45086304079471341e-10
2.03012480394195591e+05,1.91579245979805186e+05,1.85210925071965612e+05,-7.14605304421855253e+04,-3.66645978095438331e+05,-2.64605746297755046e+05,1.22909603389412427e+05,7.51735069717343380e-10
3.00722055725131184e+05,1.01064105554394017e+05,5.17341230003598903e+04,-8.80970002882316330e+04,-3.43439330473313923e+05,-1.89955991392736847e+05,1.67972037874397531e+05,3.03698096028575795e-09
7.65478057208157552e+04,1.61386973121215822e+05,2.11326014539286814e+05,-7.56604553294385551e+04,-3.78575582275087887e+05,-2.45772236211401178e+05,2.50747480434609141e+05,6.23251477813580561e-10
3.36687721798015060e+05,3.74198921217540919e+04,1.24940546259922281e+05,-1.78036532162600139e+05,-2.34033020254855976e+05,-1.71826716477987415e+05,8.48481087157520524e+04,4.90962858866795121e-09
2.59535390390138142e+05,1.04666498905274013e+05,1.42367178930283233e+05,-4.48200249460477498e+05,-1.70024660267421161e+05,-2.32492987188317347e+05,3.44148828690520488e+05,1.74993900256814129e-10
1.27052497955843253e+05,4.34058344525101129e+05,1.11476245446069646e+05,-3.00801271698712022e+05,-2.02849243653452897e+05,-3.31341375095784490e+05,1.62404802520935540e+05,1.18167127642815412e-10
1.71676748785025644e+05,2.79750023364832392e+05,6.69466314599456091e+04,-2.91798397615631693e+05,-3.33678548561194330e+04,-3.22811807257407345e+05,1.29604656119355059e+05,3.87802125142683899e-10
3.70909195646002423e+05,8.70783301085118146e+04,2.07368095903388545e+05,-5.18397566132513530e+04,-5.59289109712896752e+05,-1.78106500529782206e+05,1.23879745198027347e+05,1.74781766511093413e-09
3.48218953657975770e+05,1.86255927664822491e+05,8.05897930373221752e+04,-5.28442954325528350e+05,-9.44548735395475960e+04,-1.96079412102707691e+05,2.03912565607663302e+05,2.28976776766107458e-10
9.90988557120192854e+04,7.25965669830141996e+04,3.67685036182965210e+05,-7.63409167850573140e+04,-2.72868675583395932e+05,-3.00059332995872770e+05,1.09888466486327176e+05,2.24021319370922180e-09
2.31363566171383893e+05,1.48763472606478725e+05,4.83284422584147251e+04,-3.67107246142634423e+05,-9.93263572259781649e+04,-2.58396917207236984e+05,2.96375039539572434e+05,3.52192243436719397e-10
4.80337796024549811e+05,1.06473491200595367e+05,1.11747357628061844e+05,-1.74060895481197775e+05,-4.24285577113474777e+05,-1.81508213495485514e+05,8.12960412369509868e+04,1.42587122471288616e-09
4.94817112326798670e+04,9.11054599524628138e+04,4.74680971073085675e+05,-1.57326090278308053e+05,-2.84208353398019623e+05,-3.81937060916812799e+05,2.08203362334911828e+05,8.60256978074871101e-10
3.08246166758988751e+05,1.66878541884683451e+05,1.03912902505795879e+05,-6.62835759771903395e+04,-5.74232831631013309e+05,-2.74413439625238942e+05,3.35892236083974363e+05,5.43456914594871867e-10
1.72321295948943123e+05,2.70493779931672907e+05,1.52281918639388430e+05,-3.09398154748485482e+05,-4.49903423690891243e+05,-1.14582319032952684e+05,2.78786902952325065e+05,1.73078323676799726e-10
1.62666169036982290e+05,1.96625880345315760e+05,2.79775258315515181e+05,-2.14344702743608272e+05,-3.63775758669993258e+05,-1.69960532859076891e+05,1.09013686574864958e+05,4.30429764783461506e-10
3.89544260112166812e+04,2.16992649516914418e+05,2.12015093506397941e+05,-2.51037584121194901e+05,-7.43119664090384031e+04,-2.79056728742474399e+05,1.36444110238178633e+05,8.26278124986300324e-10
1.48830515716300521e+05,3.42745722970888892e+05,8.50916230046426936e+04,-6.41990441340439138e+05,-4.07887476406149653e+04,-1.16315060826267727e+05,2.22426388115489797e+05,1.90448267138726422e-10
1.13850726436605226e+05,1.56138947987917054e+04,1.29459244220014254e+05,-2.24132215499040874e+05,-1.06426123551980505e+05,-1.81636847889437631e+05,2.53271321485047723e+05,5.22341839726220014e-09
9.33840146138043783e+04,2.00240257890329289e+05,8.27573976672917488e+04,-1.53303661728144478e+05,-2.44665289152045530e+05,-1.75950758434132964e+05,1.97538039142897702e+05,7.55330338451990091e-10
4.63087749850986293e+04,2.88669352243793022e+05,1.76527420936180308e+05,-3.53925939322603459e+05,-2.52410132950010448e+05,-8.69154363960637857e+04,1.81745960503605515e+05,9.12043345940972331e-10
3.09685285050785169e+05,2.01300848834883538e+05,6.83699937617078831e+04,-2.20939583910157700e+05,-4.00758880132086051e+05,-3.26994378926674137e+05,3.69336715321541647e+05,1.79665710431184571e-10
1.41945078914770711e+05,2.69740954749739089e+05,3.10678803640954429e+05,-4.73231657106193423e+05,-1.47437460375248658e+05,-2.55181300123842899e+05,1.53485580299820635e+05,1.51466509003821047e-10
1.55231842819567246e+05,6.02937628335360423e+04,7.71922033926922304e+04,-5.78881945652914874e+04,-4.80390739661407133e+05,-6.88014774353433313e+04,3.14362602616246033e+05,5.14463237959813219e-09
2.30944391013834684e+04,3.87089178301833599e+04,2.18261691845762951e+05,-1.21168633223717567e+05,-2.08126449561182555e+05,-2.85296830540482304e+05,3.34526864548052661e+05,4.14704543498841833e-09
2.25118896553723753e+05,5.59319440157517383e+04,1.49127945849385171e+05,-3.73778840249139292e+05,-2.87093302011462569e+05,-1.12571712452754422e+05,3.43265068294495519e+05,6.37541092368426490e-10
2.51578577335145616e+05,3.42119898617412895e+05,1.01790971750540193e+05,-2.53982160396057996e+05,-3.97056041007482912e+05,-2.24407290368488379e+05,1.79956044068931194e+05,1.52752216492699587e-10
7.23754324452173605e+04,2.42722458720498253e+05,1.14421445632688701e+05,-1.97966476992780343e+05,-5.16917193709163112e+04,-2.94796526520595537e+05,1.14935386085887629e+05,7.02656685135146784e-10
2.22790229799348454e+05,1.82685507041675941e+05,3.75909901265016233e+04,-3.99874593974562129e+05,-2.95112618493287126e+05,-1.40727966037503327e+05,3.92648451537826972e+05,2.65518826382778409e-10
2.85200362526886573e+05,1.82260415825603588e+05,2.61642684470873704e+05,-2.57339618520283722e+05,-1.77099235251600679e+05,-4.80186110073216609e+05,1.85521501021736913e+05,1.25599987796037815e-10
1.81050490636468967e+04,2.22167029478221724e+05,1.66877214898519451e+04,-2.23448235890196986e+05,-7.22217520969405014e+04,-2.38015860607487557e+05,2.76726048562904238e+05,1.54200662264188849e-09
3.98034483548568678e+04,3.08926925661694957e+05,4.52723617590853974e+04,-2.17959322106570791e+05,-1.10922316171696410e+05,-1.99978721225525922e+05,1.34857623728155741e+05,1.07001816857070026e-09
1.08215586219763500e+05,1.93338459342079266e+05,1.51181443142296601e+05,-1.44155740936313698e+05,-4.73315375518174609e+05,-2.27032041159354150e+05,3.91767668909703323e+05,2.26680283732138466e-10
2.68446653030390444e+04,1.09401947082738232e+05,2.34166037010479748e+05,-9.88226168132725725e+04,-3.63490244291239360e+05,-9.69188039776598162e+04,1.88819015685914725e+05,5.71661664337893641e-09
3.04042193311903451e+05,3.55536430197111913e+04,1.99292048026213888e+04,-1.06658674659045588e+05,-4.16000373852032120e+05,-7.89749365909609478e+04,2.42108943967802334e+05,1.70259958336451926e-08
5.32525988875252369e+04,1.59142668938310759e+05,7.76471258019357774e+04,-1.30688218054576442e+05,-1.44470281908480189e+05,-2.66558880950371036e+05,2.51674987285655894e+05,9.14664997716171766e-10
6.31564963657868138e+04,2.62710793388831313e+05,1.49779998853080673e+05,-1.16128644741032753e+05,-9.76934236007998115e+04,-3.68029555353687261e+05,1.06204335087821091e+05,7.79201945455423350e-10
5.35501392665343301e+04,4.39747806823636463e+05,1.61750659601247258e+05,-1.02232522244161679e+05,-1.84604119507096766e+05,-5.28059735538226436e+05,1.59847771598066553e+05,2.26885230446872000e-10
2.08262272639689210e+05,1.56418721664763201e+05,1.60833216721559438e+05,-3.44838281870900886e+05,-1.11866558981830196e+05,-2.23991601183684805e+05,1.55182231010404066e+05,3.47113569802635155e-10
6.32110793051612854e+04,3.16817640527392155e+05,3.91749573907243757e+04,-2.93333710006535694e+05,-6.35108716128284868e+04,-2.68595841150938359e+05,2.06236745547024941e+05,4.20572967767581308e-10
2.78465299918125209e+05,1.15629852786991847e+05,1.58991219168524171e+05,-1.42315636907891167e+05,-3.28469501425113762e+05,-3.20638747164237895e+05,2.38337513623601233e+05,3.81277975768353933e-10
3.23010521707092877e+05,7.63589788640678307e+04,1.16327290012372541e+05,-3.52743114080760686e+05,-2.79161049481475959e+05,-1.79271697923514148e+05,2.95479070902217471e+05,3.87544175415355380e-10
1.83183040546219359e+05,1.51184480588592880e+05,3.23539460121715267e+05,-1.66669473944587255e+05,-7.48449977465881675e+04,-5.74947229115394759e+05,1.58554719550042617e+05,2.76375406633742440e-10
2.18428321100394678e+05,1.87507047659024480e+05,2.99226209313787345e+05,-2.56442292357286497e+05,-5.57430797302868450e+05,-1.20880622836374721e+05,2.29592134423323150e+05,1.96263864750773950e-10
8.01522260735545715e+04,5.15458277254743036e+05,1.10052744095772738e+05,-4.40575887485328072e+05,-2.30563858953522838e+05,-2.15366832491758774e+05,1.80843331506539806e+05,1.23016678863876891e-10
